var0,var1,var2,var3,var4,var5,var6,var7,var8,Class
1606,1.2226,6.1483,0.33388,0.66757,0.3333,0.3336,0.33311,0.3337,2
1607,1.5374,6.2566,0.33314,0.66706,0.33376,0.33352,0.33343,0.33396,2
1608,1.052,6.1563,0.33357,0.66782,0.33369,0.33318,0.33307,0.33319,2
1609,1.3933,5.7809,0.33314,0.667,0.33379,0.33395,0.33305,0.33305,2
1610,1.0929,5.9967,0.33368,0.66772,0.33399,0.33396,0.33336,0.33368,2
1611,1.4436,5.8201,0.33383,0.66784,0.33304,0.33398,0.33353,0.33368,2
1612,1.563,5.9208,0.33363,0.6676,0.33351,0.33362,0.33381,0.33377,2
1613,1.1949,5.4795,0.33356,0.66771,0.33384,0.33385,0.33354,0.33359,2
1614,1.8064,6.4185,0.33361,0.66791,0.33383,0.33338,0.33371,0.33313,2
1615,1.7254,6.1306,0.33353,0.66735,0.33378,0.33339,0.33315,0.33393,2
1616,1.4096,6.4418,0.33341,0.66785,0.3339,0.33305,0.3335,0.334,2
1617,1.3526,6.2709,0.33366,0.66731,0.33369,0.3331,0.33382,0.33318,2
1618,1.8511,6.0586,0.33356,0.66784,0.33387,0.33389,0.33311,0.33305,2
1619,1.516,6.4426,0.33359,0.66766,0.33313,0.33371,0.33341,0.33372,2
1620,1.8979,6.2362,0.33354,0.66754,0.33391,0.33352,0.33327,0.33394,2
1621,2.1077,5.7099,0.33308,0.6679,0.33317,0.33376,0.33395,0.33318,2
1622,1.7257,5.9124,0.33387,0.66724,0.33377,0.33373,0.33336,0.33388,2
1623,2.0723,6.4147,0.33343,0.6678,0.33381,0.33393,0.33324,0.3331,2
1624,1.2809,5.7268,0.33326,0.66716,0.33313,0.33389,0.33336,0.33394,2
1625,2.2034,6.3603,0.33338,0.66768,0.33376,0.33349,0.33392,0.33323,2
1626,1.5544,5.7279,0.33346,0.66764,0.33316,0.33384,0.33338,0.33374,2
1627,1.6102,6.0888,0.33304,0.66769,0.33359,0.33394,0.33397,0.33395,2
1628,1.6383,6.28,0.33319,0.66778,0.33346,0.3332,0.33364,0.33364,2
1629,1.9543,5.4519,0.33341,0.66713,0.33373,0.33319,0.33371,0.33316,2
1630,1.4032,5.7195,0.33347,0.66714,0.33375,0.33315,0.33364,0.33352,2
1631,1.6263,6.2064,0.33394,0.66778,0.33311,0.33353,0.33392,0.33318,2
1632,2.1971,5.3925,0.33342,0.66791,0.3332,0.33349,0.33302,0.3339,2
1633,1.5442,5.9987,0.33385,0.66747,0.33362,0.33363,0.33333,0.33373,2
1634,1.5566,6.3557,0.33347,0.66764,0.33332,0.33327,0.33377,0.33342,2
1635,1.4709,5.9134,0.33342,0.66769,0.33356,0.33302,0.3339,0.33315,2
1636,1.9058,5.6033,0.33344,0.66718,0.33361,0.33343,0.33331,0.33313,2
1637,2.1389,5.8119,0.33384,0.66789,0.33317,0.33323,0.33303,0.33365,2
1638,1.4101,5.4821,0.33349,0.66799,0.3337,0.33317,0.33328,0.33309,2
1639,2.0587,5.479,0.33368,0.667,0.33379,0.3334,0.33347,0.33353,2
1640,1.8262,5.8132,0.33343,0.66716,0.33392,0.33365,0.33343,0.33373,2
1641,2.4019,6.0235,0.33303,0.66776,0.3335,0.3336,0.33308,0.33373,2
1642,2.1855,5.5398,0.33345,0.66723,0.334,0.33399,0.33363,0.33385,2
1643,1.7066,5.7416,0.3334,0.66711,0.33323,0.33379,0.33321,0.33344,2
1644,2.0244,5.9822,0.33359,0.66797,0.33312,0.33301,0.33319,0.33311,2
1645,2.1603,5.5187,0.33304,0.66795,0.33342,0.33331,0.33336,0.3339,2
1646,1.5218,5.6386,0.33315,0.66798,0.33369,0.33302,0.33364,0.33358,2
1647,1.7878,5.3569,0.3331,0.66772,0.33319,0.33367,0.33318,0.3338,2
1648,2.1592,5.8105,0.33356,0.66715,0.33377,0.33318,0.33343,0.33356,2
1649,1.8066,5.5865,0.33357,0.66721,0.33365,0.33361,0.33385,0.33336,2
1650,1.6014,5.4751,0.33382,0.66716,0.33351,0.33363,0.33382,0.33338,2
1651,2.4941,6.1995,0.33378,0.66741,0.33357,0.33304,0.33312,0.33336,2
1652,1.7846,5.4497,0.33326,0.66709,0.33362,0.33376,0.33344,0.3331,2
1653,2.2399,6.1192,0.33392,0.66758,0.33355,0.33362,0.33385,0.33336,2
1654,1.9443,5.6837,0.3335,0.66771,0.33374,0.33321,0.33362,0.33326,2
1655,1.8783,6.0617,0.33322,0.66716,0.33356,0.33332,0.33366,0.33306,2
1656,2.5704,5.9905,0.33331,0.66756,0.33324,0.33359,0.33307,0.33382,2
1657,2.5376,5.2069,0.33353,0.66726,0.33388,0.33308,0.33323,0.33356,2
1658,1.7007,5.7324,0.33355,0.66756,0.33386,0.33311,0.33398,0.33376,2
1659,2.162,5.2425,0.33304,0.66738,0.33369,0.33328,0.33342,0.33399,2
1660,1.8606,6.006,0.33309,0.66742,0.33388,0.33364,0.33319,0.33343,2
1661,2.4643,5.3741,0.33389,0.66777,0.33358,0.33343,0.33366,0.33332,2
1662,2.6756,6.0544,0.33365,0.6677,0.33392,0.33362,0.33314,0.33399,2
1663,1.9111,5.4546,0.33327,0.66712,0.33389,0.33391,0.33388,0.33365,2
1664,2.2254,5.4551,0.33342,0.66726,0.33327,0.33337,0.33332,0.33386,2
1665,2.487,5.1725,0.33396,0.66707,0.33365,0.33361,0.33387,0.33367,2
1666,2.626,6.0261,0.33377,0.66733,0.33305,0.33319,0.33344,0.33399,2
1667,1.8297,6.0211,0.33327,0.66775,0.33366,0.33353,0.3332,0.33345,2
1668,1.9136,5.2023,0.33375,0.66737,0.33322,0.33378,0.33383,0.33332,2
1669,2.5614,5.2962,0.33326,0.66702,0.33337,0.33335,0.33315,0.33385,2
1670,2.273,6.0496,0.33305,0.66717,0.33323,0.33342,0.33338,0.33381,2
1671,2.1344,5.2773,0.33344,0.66754,0.33302,0.33356,0.33344,0.33314,2
1672,2.1862,5.5168,0.33398,0.66788,0.33355,0.33393,0.33319,0.33365,2
1673,1.9428,5.0916,0.33396,0.66725,0.33337,0.3337,0.33388,0.33314,2
1674,1.8624,5.9315,0.33398,0.66761,0.33318,0.33301,0.334,0.33395,2
1675,2.7534,5.8689,0.33319,0.66714,0.33377,0.33389,0.33353,0.33366,2
1676,2.5197,5.8419,0.33394,0.6671,0.33305,0.33305,0.33369,0.33321,2
1677,2.8013,5.8998,0.33359,0.66707,0.33318,0.33383,0.33331,0.33322,2
1678,2.0646,5.7226,0.33369,0.66745,0.33322,0.33356,0.33359,0.33336,2
1679,2.7934,5.1626,0.33346,0.66764,0.33356,0.33387,0.33375,0.33323,2
1680,2.5695,5.5534,0.33359,0.66775,0.33341,0.33358,0.33321,0.33327,2
1681,2.2472,5.4824,0.33318,0.66722,0.33301,0.33307,0.33355,0.33335,2
1682,2.2204,5.7551,0.33388,0.66711,0.33388,0.33372,0.3334,0.33363,2
1683,2.5343,5.1397,0.33388,0.66773,0.3331,0.33388,0.33324,0.33332,2
1684,2.1276,5.7312,0.33385,0.66707,0.33315,0.33392,0.3333,0.33397,2
1685,2.67,5.5736,0.33315,0.66747,0.33376,0.33318,0.33335,0.33315,2
1686,2.1719,4.9637,0.3339,0.66755,0.33381,0.33339,0.33377,0.33334,2
1687,3.0075,5.3986,0.3334,0.66797,0.33372,0.33389,0.33317,0.33335,2
1688,3.0301,5.193,0.33383,0.66766,0.33373,0.33318,0.33388,0.33329,2
1689,2.1436,5.4203,0.33306,0.66742,0.33331,0.33307,0.33303,0.33307,2
1690,3.079,5.1608,0.33339,0.66724,0.33372,0.33368,0.33356,0.33345,2
1691,2.6012,5.1129,0.33308,0.66754,0.33338,0.33377,0.3332,0.33393,2
1692,2.8006,5.4676,0.33301,0.66727,0.33311,0.33359,0.33339,0.33371,2
1693,2.2162,5.4199,0.33368,0.66737,0.33361,0.33313,0.3339,0.33343,2
1694,2.906,5.6466,0.3335,0.66785,0.33321,0.33364,0.33351,0.33334,2
1695,2.7033,5.1927,0.33348,0.66786,0.33393,0.33325,0.33389,0.33359,2
1696,3.1588,4.9558,0.33384,0.66714,0.33378,0.33383,0.33375,0.3335,2
1697,2.6088,5.0441,0.333,0.66729,0.33376,0.33332,0.3336,0.33375,2
1698,2.2433,5.438,0.33363,0.66796,0.33375,0.33357,0.33334,0.33353,2
1699,2.3769,5.6457,0.33318,0.6679,0.33303,0.33303,0.33397,0.33303,2
1700,2.5588,5.4912,0.33373,0.66797,0.33349,0.3334,0.33333,0.33337,2
1701,3.1798,5.2644,0.33373,0.6678,0.33371,0.33341,0.33321,0.33351,2
1702,2.9764,5.5189,0.33373,0.66743,0.33332,0.33304,0.33366,0.3338,2
1703,2.9904,5.0067,0.33329,0.66761,0.3333,0.33341,0.33369,0.33391,2
1704,2.6831,4.9446,0.33326,0.66723,0.33314,0.33339,0.33394,0.3339,2
1705,2.9719,5.5042,0.33337,0.667,0.33376,0.33364,0.33301,0.3337,2
1706,3.1568,5.2097,0.33381,0.66772,0.33378,0.33324,0.33364,0.3331,2
1707,2.6269,5.1007,0.3335,0.66741,0.33309,0.33399,0.33331,0.33366,2
1708,2.5142,5.2452,0.33352,0.66724,0.33394,0.33387,0.33365,0.33309,2
1709,2.433,5.1461,0.33354,0.66717,0.33379,0.33333,0.33335,0.33307,2
1710,2.8729,4.896,0.33338,0.66767,0.33383,0.33301,0.3337,0.33323,2
1711,2.4373,5.2839,0.33318,0.66787,0.33356,0.33337,0.3336,0.33324,2
1712,2.9801,5.4906,0.33387,0.66784,0.33318,0.33312,0.33354,0.33325,2
1713,2.5048,5.5625,0.33301,0.66706,0.33395,0.33374,0.33328,0.33306,2
1714,3.2659,5.7454,0.33329,0.66786,0.33398,0.33375,0.33331,0.33363,2
1715,2.7668,5.2003,0.33352,0.66704,0.33379,0.33386,0.33352,0.33367,2
1716,2.6742,5.0001,0.33305,0.66704,0.33338,0.33307,0.333,0.33314,2
1717,3.0912,4.9484,0.33377,0.66764,0.33358,0.33317,0.33379,0.33349,2
1718,3.2911,4.8617,0.33341,0.66729,0.33315,0.33397,0.33305,0.33368,2
1719,2.9857,4.9547,0.33342,0.66774,0.33369,0.33389,0.33305,0.33386,2
1720,3.1385,5.47,0.33324,0.66761,0.33396,0.33303,0.33365,0.33329,2
1721,2.55,5.5591,0.33357,0.66753,0.33393,0.33307,0.33316,0.33329,2
1722,3.2956,4.9522,0.33378,0.66762,0.33316,0.33302,0.33388,0.3335,2
1723,2.7083,5.551,0.33395,0.66707,0.33338,0.33385,0.33308,0.33333,2
1724,3.2621,4.8221,0.33318,0.66708,0.333,0.33356,0.33366,0.33361,2
1725,3.2094,4.8629,0.33346,0.66704,0.33387,0.33373,0.33387,0.33355,2
1726,3.4217,5.4164,0.33373,0.6678,0.33305,0.33304,0.33344,0.3332,2
1727,3.3204,4.942,0.33326,0.6679,0.33381,0.33313,0.33302,0.33359,2
1728,2.8498,5.586,0.33398,0.66704,0.33321,0.33366,0.3334,0.33322,2
1729,2.8077,4.9252,0.33368,0.66794,0.33309,0.33337,0.33398,0.33307,2
1730,2.7029,4.8802,0.33314,0.6678,0.33359,0.33328,0.33315,0.3334,2
1731,3.4258,5.4558,0.33303,0.66777,0.33363,0.3337,0.33348,0.33341,2
1732,2.7401,5.2168,0.33312,0.66746,0.3337,0.33336,0.33372,0.33351,2
1733,3.236,4.8655,0.33336,0.66759,0.33306,0.3331,0.33399,0.33316,2
1734,3.2777,5.0612,0.3335,0.66769,0.33396,0.33336,0.33358,0.33374,2
1735,3.1847,4.8714,0.3332,0.66745,0.33395,0.33322,0.33383,0.33381,2
1736,2.6805,4.7576,0.33303,0.6678,0.33316,0.33362,0.33369,0.3336,2
1737,3.0364,4.8048,0.33302,0.66792,0.33371,0.33393,0.33319,0.33344,2
1738,2.7236,5.3262,0.33325,0.66762,0.33326,0.33339,0.33383,0.33375,2
1739,3.1929,4.9195,0.33343,0.66725,0.33389,0.33306,0.33304,0.33353,2
1740,2.9583,4.8935,0.33348,0.66717,0.33395,0.33369,0.3333,0.33317,2
1741,3.4737,5.1369,0.33362,0.66705,0.33368,0.33362,0.33381,0.33308,2
1742,3.6934,5.0943,0.33343,0.66762,0.33372,0.33368,0.33312,0.33392,2
1743,3.3334,5.0526,0.33348,0.66722,0.33363,0.33342,0.33336,0.33398,2
1744,3.6398,4.7596,0.33341,0.66798,0.33329,0.33395,0.33303,0.3337,2
1745,3.5371,4.7817,0.33306,0.66766,0.33332,0.33394,0.33373,0.33323,2
1746,3.5288,4.8525,0.33306,0.66756,0.33366,0.33308,0.33399,0.33353,2
1747,3.3439,5.0389,0.33374,0.66791,0.33307,0.33392,0.33393,0.33331,2
1748,3.0007,5.0121,0.33335,0.66737,0.33369,0.33385,0.33302,0.33349,2
1749,2.955,4.9095,0.33314,0.66725,0.33312,0.33354,0.33321,0.33332,2
1750,3.1517,5.3351,0.33349,0.66739,0.33365,0.33376,0.33365,0.33351,2
1751,3.7679,4.3866,0.33305,0.66702,0.33316,0.33393,0.33372,0.3336,2
1752,3.4992,5.1154,0.33317,0.66719,0.33351,0.33355,0.33341,0.33312,2
1753,3.8008,4.3735,0.33395,0.6674,0.33351,0.33344,0.33395,0.33364,2
1754,3.0544,4.4181,0.33337,0.66711,0.33371,0.33322,0.33303,0.33381,2
1755,3.6421,5.0072,0.33385,0.66775,0.33301,0.33377,0.3334,0.33378,2
1756,2.9715,4.8262,0.33322,0.66762,0.33384,0.33303,0.3333,0.33379,2
1757,3.7938,4.9323,0.33386,0.66777,0.33313,0.33312,0.33363,0.33334,2
1758,3.8161,5.2643,0.33329,0.66762,0.33326,0.33303,0.33361,0.33385,2
1759,3.6627,5.0127,0.33313,0.66795,0.33331,0.33346,0.33326,0.33334,2
1760,3.8996,4.3118,0.33311,0.6676,0.3339,0.33316,0.33328,0.33374,2
1761,3.7405,4.7892,0.33375,0.66791,0.33353,0.33336,0.33302,0.33369,2
1762,3.1394,5.2129,0.33331,0.6679,0.33316,0.33372,0.33373,0.33338,2
1763,3.4858,4.7048,0.33391,0.66768,0.33389,0.33305,0.33379,0.33385,2
1764,3.5749,4.6,0.3333,0.66787,0.33331,0.33372,0.33385,0.33318,2
1765,2.9742,4.3421,0.33376,0.6677,0.33333,0.33312,0.33303,0.33326,2
1766,3.5621,4.4704,0.3338,0.66754,0.33324,0.33338,0.33367,0.33385,2
1767,3.4449,5.1168,0.33311,0.66743,0.33396,0.33362,0.3332,0.33374,2
1768,3.13,5.1563,0.3332,0.66709,0.33322,0.33303,0.33323,0.33397,2
1769,3.1873,4.318,0.33318,0.66781,0.33364,0.33374,0.33388,0.33353,2
1770,3.274,4.7912,0.3334,0.66757,0.33382,0.33384,0.33321,0.33392,2
1771,3.9816,5.0083,0.33344,0.66702,0.33399,0.33358,0.33383,0.33391,2
1772,3.4569,5.0176,0.33331,0.66787,0.33387,0.33325,0.33399,0.33345,2
1773,3.297,4.4017,0.33358,0.66791,0.33306,0.3338,0.33391,0.33395,2
1774,3.8719,4.248,0.33337,0.66716,0.33359,0.33393,0.33316,0.33382,2
1775,3.7915,4.8363,0.33365,0.66785,0.3339,0.33394,0.33359,0.33374,2
1776,3.0868,4.4568,0.33365,0.66798,0.33396,0.33385,0.33346,0.33328,2
1777,3.3351,4.9352,0.33302,0.66717,0.3333,0.33348,0.33357,0.33329,2
1778,3.791,4.9981,0.33382,0.66703,0.33391,0.33325,0.33301,0.33342,2
1779,3.8153,5.0613,0.33339,0.6671,0.33343,0.33371,0.33327,0.33348,2
1780,3.171,4.4964,0.33389,0.66734,0.33379,0.33344,0.33373,0.33321,2
1781,3.5364,4.6016,0.33336,0.66725,0.33376,0.33335,0.33352,0.33328,2
1782,3.8752,4.2565,0.33351,0.6675,0.33335,0.33337,0.33311,0.33318,2
1783,3.1955,4.927,0.33322,0.66702,0.33305,0.33326,0.33344,0.33347,2
1784,3.9882,4.4243,0.33385,0.66777,0.33372,0.33359,0.33309,0.33301,2
1785,3.6343,4.3981,0.33322,0.66763,0.33323,0.33301,0.3338,0.33321,2
1786,3.5333,4.5411,0.33349,0.66777,0.33348,0.33373,0.33328,0.33381,2
1787,4.1012,4.1443,0.33354,0.66704,0.33321,0.33365,0.33385,0.33366,2
1788,3.8165,4.0067,0.33352,0.66719,0.33328,0.3332,0.3335,0.33332,2
1789,3.2325,4.7484,0.33353,0.66734,0.33365,0.33397,0.33308,0.33318,2
1790,3.4717,4.9443,0.33328,0.66729,0.33385,0.33339,0.33382,0.3333,2
1791,3.3046,4.0014,0.33363,0.66744,0.33301,0.33323,0.33377,0.33358,2
1792,3.5268,4.0018,0.33348,0.66795,0.33381,0.33356,0.33302,0.33326,2
1793,3.3696,4.7513,0.33302,0.66727,0.33333,0.33394,0.33345,0.33312,2
1794,3.3706,4.355,0.33338,0.66738,0.33351,0.3337,0.33304,0.33356,2
1795,3.535,4.7705,0.33394,0.66787,0.33355,0.33325,0.33397,0.33376,2
1796,3.8665,4.8537,0.33392,0.66766,0.33383,0.33328,0.3338,0.33331,2
1797,3.3841,4.1859,0.33365,0.6679,0.33323,0.3339,0.33388,0.33383,2
1798,3.3397,4.6126,0.33378,0.66725,0.33327,0.33345,0.33345,0.33349,2
1799,3.8194,4.1316,0.33398,0.66766,0.3339,0.33373,0.33382,0.33326,2
1800,3.2918,3.9876,0.3334,0.66773,0.3332,0.33301,0.33363,0.33303,2
1801,4.062,4.0195,0.33327,0.66755,0.33313,0.33331,0.33334,0.33303,2
1802,3.4286,3.9681,0.33369,0.66721,0.33332,0.33347,0.33302,0.33383,2
1803,3.8456,4.5386,0.33332,0.66749,0.33304,0.33372,0.33328,0.33327,2
1804,3.3402,4.6609,0.33388,0.66747,0.33303,0.33301,0.33346,0.33379,2
1805,3.8075,4.1749,0.33362,0.66754,0.33331,0.33361,0.33328,0.33331,2
1806,3.394,4.1633,0.33398,0.66766,0.33306,0.33334,0.33364,0.33362,2
1807,3.7609,4.6019,0.33301,0.66721,0.33322,0.33316,0.33324,0.33306,2
1808,3.6245,3.8515,0.3333,0.6678,0.33345,0.33394,0.33335,0.33396,2
1809,4.0816,4.0865,0.3337,0.66751,0.33308,0.33349,0.33326,0.33335,2
1810,3.5194,4.3193,0.33319,0.6678,0.33337,0.33302,0.33314,0.33302,2
1811,3.7841,4.7205,0.33301,0.66705,0.3332,0.33362,0.3334,0.33347,2
1812,3.8557,3.9263,0.33358,0.66705,0.33373,0.33326,0.33359,0.33365,2
1813,3.8646,4.4574,0.33326,0.66738,0.33312,0.33355,0.33343,0.33326,2
1814,4.0468,4.6605,0.33382,0.66731,0.33358,0.33355,0.33303,0.3334,2
1815,4.2573,4.4904,0.33377,0.66772,0.33384,0.33363,0.33349,0.33324,2
1816,4.0495,4.653,0.3338,0.66704,0.33327,0.33356,0.33319,0.33345,2
1817,3.9017,4.4271,0.3334,0.66777,0.33305,0.33386,0.33359,0.33329,2
1818,4.1421,4.2989,0.33325,0.66785,0.33392,0.33353,0.33326,0.33379,2
1819,3.6053,4.2509,0.33302,0.66764,0.33315,0.33347,0.33374,0.3331,2
1820,4.0263,3.7938,0.33313,0.66751,0.33316,0.33307,0.33379,0.33324,2
1821,3.8415,4.4151,0.33368,0.6672,0.33361,0.33345,0.33398,0.33322,2
1822,3.9245,4.3841,0.33366,0.6673,0.33317,0.33311,0.33379,0.3333,2
1823,3.6621,4.3645,0.33397,0.66719,0.33304,0.33324,0.33348,0.33306,2
1824,3.8718,3.6172,0.33371,0.66785,0.33325,0.33353,0.33342,0.33359,2
1825,4.0698,3.8332,0.33346,0.66741,0.33349,0.33308,0.33393,0.3332,2
1826,3.5518,4.3861,0.33392,0.66789,0.3334,0.33365,0.33342,0.33312,2
1827,4.0738,3.5832,0.33377,0.66705,0.33355,0.33377,0.33304,0.33394,2
1828,4.1475,3.7165,0.33394,0.66769,0.33377,0.33313,0.33391,0.33391,2
1829,4.3959,3.5853,0.33326,0.6671,0.33347,0.33368,0.33328,0.33394,2
1830,4.4355,3.788,0.33315,0.66736,0.33373,0.33347,0.33376,0.33359,2
1831,4.1233,3.5525,0.33343,0.66708,0.3333,0.3339,0.33319,0.33387,2
1832,3.6767,4.1192,0.33385,0.66707,0.33369,0.33343,0.33364,0.33369,2
1833,4.5181,4.2143,0.33365,0.66799,0.33303,0.33399,0.33334,0.33374,2
1834,4.4341,3.972,0.33307,0.6674,0.33366,0.33312,0.33336,0.33376,2
1835,3.967,3.5971,0.33312,0.66776,0.33359,0.33331,0.33395,0.33329,2
1836,3.8659,3.591,0.33334,0.66783,0.33383,0.33341,0.33364,0.33396,2
1837,4.4931,3.4666,0.33349,0.66705,0.33317,0.33327,0.33387,0.33326,2
1838,3.7845,4.093,0.33372,0.66753,0.33316,0.33369,0.33331,0.33353,2
1839,3.8106,3.9354,0.33326,0.66751,0.33356,0.33355,0.33302,0.33302,2
1840,4.0366,4.3362,0.3337,0.66772,0.33388,0.33321,0.33332,0.33367,2
1841,3.755,3.5646,0.33334,0.66762,0.33343,0.33374,0.33352,0.33355,2
1842,4.1303,3.4339,0.33382,0.66769,0.33392,0.33378,0.33387,0.33355,2
1843,4.3748,4.0976,0.33365,0.66731,0.33395,0.33386,0.33355,0.33334,2
1844,4.4358,3.5239,0.33327,0.66761,0.33306,0.33394,0.3339,0.33342,2
1845,4.1293,3.7092,0.33315,0.66737,0.33388,0.33306,0.33386,0.33347,2
1846,4.607,3.4566,0.33388,0.66749,0.33391,0.33362,0.33344,0.33332,2
1847,3.8742,4.051,0.33332,0.66707,0.33391,0.33396,0.33316,0.33357,2
1848,3.9258,3.4584,0.33315,0.66735,0.33324,0.33308,0.33394,0.33396,2
1849,3.8073,3.7987,0.3333,0.6678,0.33367,0.33376,0.33341,0.33359,2
1850,3.9027,3.3806,0.33308,0.66796,0.3332,0.33332,0.33365,0.33302,2
1851,4.0671,3.6587,0.33318,0.6671,0.33359,0.33348,0.33385,0.3336,2
1852,3.808,3.8981,0.3335,0.66791,0.33335,0.33338,0.33308,0.33347,2
1853,3.7021,3.6655,0.33358,0.66727,0.33381,0.33397,0.33361,0.33301,2
1854,4.308,3.8413,0.33324,0.66747,0.33345,0.33313,0.33394,0.33356,2
1855,3.8162,4.0371,0.33396,0.66745,0.33388,0.33357,0.33352,0.33386,2
1856,4.3173,3.2947,0.33383,0.6671,0.33389,0.3336,0.33378,0.33357,2
1857,4.5875,3.9325,0.33355,0.66792,0.3339,0.33311,0.33327,0.3338,2
1858,3.8759,4.1049,0.33333,0.66754,0.33397,0.33349,0.33389,0.33315,2
1859,4.1267,3.5257,0.33375,0.66781,0.33347,0.33371,0.33335,0.33388,2
1860,4.6358,3.2408,0.33351,0.66735,0.33306,0.33339,0.33374,0.33332,2
1861,4.1741,3.1853,0.33396,0.66765,0.33375,0.33335,0.33322,0.33329,2
1862,3.9342,3.843,0.33369,0.66775,0.33358,0.33315,0.33368,0.3338,2
1863,4.2115,3.3269,0.3335,0.66722,0.33303,0.33361,0.33338,0.33347,2
1864,3.7456,3.9448,0.33334,0.6675,0.33301,0.33381,0.33388,0.33372,2
1865,3.8725,3.4066,0.3331,0.6671,0.33387,0.33324,0.33339,0.33372,2
1866,3.9789,3.1571,0.33315,0.66712,0.33375,0.33378,0.33343,0.33343,2
1867,4.4763,3.5126,0.33377,0.66721,0.33327,0.33335,0.33311,0.33394,2
1868,4.7648,3.5806,0.33307,0.66754,0.33376,0.33396,0.33311,0.33328,2
1869,3.7987,3.3025,0.33359,0.6672,0.33339,0.3332,0.33324,0.33317,2
1870,4.296,3.1183,0.33332,0.66737,0.33397,0.33348,0.33326,0.33378,2
1871,4.0267,3.7009,0.33388,0.66707,0.33353,0.33375,0.33368,0.33377,2
1872,4.6656,3.3427,0.33319,0.66779,0.33309,0.33397,0.33328,0.33362,2
1873,4.6023,3.7199,0.33337,0.66703,0.33308,0.33368,0.3338,0.33395,2
1874,4.1619,3.5398,0.33346,0.66795,0.3337,0.33345,0.33356,0.3338,2
1875,4.5223,3.3286,0.33334,0.66781,0.33348,0.33353,0.33382,0.3338,2
1876,4.2372,3.0452,0.33366,0.66733,0.33309,0.33363,0.33387,0.33374,2
1877,4.6094,3.6991,0.33323,0.66735,0.33379,0.33344,0.33388,0.33377,2
1878,4.1042,3.3788,0.33347,0.66766,0.33375,0.33333,0.33395,0.33372,2
1879,3.9073,3.0247,0.33356,0.66711,0.33371,0.33388,0.33385,0.3331,2
1880,4.8078,3.5645,0.33365,0.66714,0.33327,0.33399,0.33319,0.33354,2
1881,3.966,3.8718,0.3334,0.66778,0.33301,0.33377,0.33322,0.33337,2
1882,4.1615,2.9571,0.33367,0.66769,0.33376,0.33319,0.33304,0.33316,2
1883,4.6598,3.0258,0.33329,0.66772,0.33372,0.33325,0.33362,0.33388,2
1884,4.8621,3.546,0.33355,0.66703,0.33374,0.3339,0.33354,0.33359,2
1885,4.1547,3.0258,0.33379,0.66748,0.3335,0.33373,0.33372,0.33375,2
1886,4.2237,3.0121,0.33313,0.66735,0.33381,0.33388,0.33339,0.33344,2
1887,4.2414,2.9019,0.33378,0.66731,0.33359,0.3334,0.33371,0.33341,2
1888,4.2895,3.7959,0.33392,0.66709,0.33396,0.3333,0.3335,0.33313,2
1889,4.7086,3.3792,0.33328,0.66727,0.33393,0.33369,0.33385,0.334,2
1890,4.5789,2.855,0.33319,0.66724,0.33325,0.33377,0.33391,0.33324,2
1891,4.4435,3.1983,0.33389,0.66734,0.33362,0.33309,0.33392,0.33335,2
1892,4.5477,2.8935,0.33316,0.66764,0.33352,0.33385,0.33394,0.33326,2
1893,4.3445,3.0056,0.3337,0.66738,0.33305,0.33371,0.33358,0.33377,2
1894,4.5866,3.2145,0.33344,0.66724,0.33317,0.33331,0.33355,0.33313,2
1895,4.7927,2.9021,0.33359,0.66741,0.33339,0.33366,0.33371,0.33366,2
1896,4.2044,2.829,0.33341,0.66744,0.33313,0.33349,0.33341,0.33322,2
1897,4.1241,3.151,0.33316,0.66755,0.33309,0.33328,0.33371,0.33302,2
1898,4.6341,2.7978,0.33363,0.66701,0.33318,0.33382,0.33387,0.33396,2
1899,4.0095,3.5043,0.33384,0.66792,0.33377,0.33323,0.33387,0.333,2
1900,4.672,2.6661,0.33332,0.66702,0.33331,0.33328,0.33306,0.33306,2
1901,4.9634,3.062,0.33333,0.66753,0.33361,0.33352,0.33371,0.33338,2
1902,4.5786,2.8856,0.33367,0.66788,0.33372,0.33396,0.333,0.33398,2
1903,4.2151,2.9818,0.33369,0.66774,0.334,0.33351,0.33334,0.33369,2
1904,3.998,3.4562,0.33378,0.66768,0.33399,0.33334,0.33379,0.33314,2
1905,4.0058,3.193,0.33374,0.66778,0.33348,0.33376,0.3332,0.33362,2
1906,4.192,3.423,0.33346,0.66707,0.33387,0.33354,0.33321,0.33385,2
1907,4.3139,3.3073,0.33398,0.66792,0.33394,0.33319,0.33338,0.33304,2
1908,4.7151,2.7994,0.33358,0.6674,0.33316,0.33361,0.33376,0.33319,2
1909,4.7095,3.3471,0.33371,0.66758,0.33314,0.33373,0.33309,0.33367,2
1910,4.4573,3.3133,0.33388,0.66768,0.3332,0.33324,0.33325,0.33355,2
1911,4.2412,2.6488,0.33346,0.66735,0.33385,0.33327,0.33308,0.33385,2
1912,4.8662,3.1161,0.33375,0.66739,0.33339,0.33324,0.33335,0.33347,2
1913,4.0881,3.234,0.33349,0.66738,0.33358,0.33362,0.33353,0.33397,2
1914,4.961,2.7515,0.33337,0.66739,0.33387,0.3331,0.33313,0.33391,2
1915,4.713,3.0043,0.3337,0.66726,0.33388,0.33324,0.3335,0.33332,2
1916,4.5275,3.2149,0.33324,0.6677,0.33366,0.33329,0.33331,0.33359,2
1917,4.0712,3.1002,0.33376,0.66766,0.33374,0.33364,0.3338,0.33318,2
